Trade Date,Investments,Ticker,Transaction,Transaction Amount,Share Price,Total shares
02/10/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,76.93,11.81,6.514,
02/09/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,163.47,11.81,13.842,
02/09/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,9.61,11.81,0.814,
02/09/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,76.92,11.81,6.513,
02/01/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,163.46,11.78,13.876,
02/01/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,9.62,11.78,0.817,
02/01/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,76.92,11.78,6.530,
01/25/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,472.65,11.74,40.260,
01/25/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,214.31,11.74,18.255,
01/25/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,313.04,11.74,26.664,
01/24/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,113.03,11.78,9.595,
01/24/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,60.00,11.78,5.093,
01/24/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,76.97,11.78,6.534,
01/20/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,118.47,11.76,10.074,
01/20/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,53.17,11.76,4.521,
01/20/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,78.36,11.76,6.663,
01/19/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,355.40,11.75,30.247,
01/19/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,159.50,11.75,13.575,
01/19/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,235.10,11.75,20.009,
01/18/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,118.47,11.75,10.083,
01/18/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,53.17,11.75,4.525,
01/18/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,78.36,11.75,6.669,
01/17/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,118.47,11.82,10.023,
01/17/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,53.17,11.82,4.498,
01/17/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,78.36,11.82,6.629,
01/13/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,118.09,11.77,10.033,
01/13/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,53.53,11.77,4.548,
01/13/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,78.38,11.77,6.659,
01/12/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,113.03,11.80,9.579,
01/12/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,60.00,11.80,5.085,
01/12/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,76.97,11.80,6.523,
01/11/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,118.32,11.78,10.044,
01/11/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,53.17,11.78,4.514,
01/11/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,78.51,11.78,6.665,
01/10/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,118.48,11.75,10.083,
01/10/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,52.96,11.75,4.507,
01/10/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,78.56,11.75,6.686,
01/09/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,118.48,11.74,10.092,
01/09/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,52.96,11.74,4.511,
01/09/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,78.56,11.74,6.692,
01/04/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,118.13,11.72,10.079,
01/04/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,53.03,11.72,4.525,
01/04/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,78.84,11.72,6.727,
01/03/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,187.50,11.70,16.026,
01/03/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,12.50,11.70,1.068,
01/03/2017,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,50.00,11.70,4.274,
01/20/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-428.99,10.93,-39.249,
01/20/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-199.88,10.93,-18.287,
01/20/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-282.97,10.93,-25.889,
01/12/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-470.47,10.90,-43.162,
01/12/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-219.21,10.90,-20.111,
01/12/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-310.32,10.90,-28.470,
01/11/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-470.46,10.92,-43.082,
01/11/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-219.21,10.92,-20.074,
01/11/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-310.33,10.92,-28.419,
01/10/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-235.23,10.85,-21.680,
01/10/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-109.61,10.85,-10.102,
01/10/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-155.16,10.85,-14.300,
01/05/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-235.23,10.88,-21.620,
01/05/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-109.61,10.88,-10.074,
01/05/2017,DFA International Large Cap Growth Port,DILRX,Exchange Redemption,-155.16,10.88,-14.261,
01/20/2017,DFA International Value III,DFVIX,Exchange Redemption,-338.66,14.74,-22.975,
01/20/2017,DFA International Value III,DFVIX,Exchange Redemption,-159.91,14.74,-10.849,
01/20/2017,DFA International Value III,DFVIX,Exchange Redemption,-223.62,14.74,-15.171,
01/12/2017,DFA International Value III,DFVIX,Exchange Redemption,-234.46,14.73,-15.917,
01/12/2017,DFA International Value III,DFVIX,Exchange Redemption,-110.71,14.73,-7.516,
01/12/2017,DFA International Value III,DFVIX,Exchange Redemption,-154.83,14.73,-10.511,
01/11/2017,DFA International Value III,DFVIX,Exchange Redemption,-234.46,14.73,-15.917,
01/11/2017,DFA International Value III,DFVIX,Exchange Redemption,-110.71,14.73,-7.516,
01/11/2017,DFA International Value III,DFVIX,Exchange Redemption,-154.83,14.73,-10.511,
01/10/2017,DFA International Value III,DFVIX,Exchange Redemption,-117.23,14.55,-8.057,
01/10/2017,DFA International Value III,DFVIX,Exchange Redemption,-55.36,14.55,-3.805,
01/10/2017,DFA International Value III,DFVIX,Exchange Redemption,-77.41,14.55,-5.320,
01/05/2017,DFA International Value III,DFVIX,Exchange Redemption,-117.23,14.68,-7.986,
01/05/2017,DFA International Value III,DFVIX,Exchange Redemption,-55.36,14.68,-3.771,
01/05/2017,DFA International Value III,DFVIX,Exchange Redemption,-77.41,14.68,-5.273,
03/29/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,118.19,9.96,11.867,
03/29/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,53.71,9.96,5.393,
03/29/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,78.10,9.96,7.841,
03/28/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,236.37,9.95,23.756,
03/28/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,107.42,9.95,10.796,
03/28/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,156.21,9.95,15.700,
03/27/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,118.19,9.95,11.878,
03/27/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,53.71,9.95,5.398,
03/27/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,78.10,9.95,7.849,
03/24/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,118.19,9.95,11.878,
03/24/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,53.71,9.95,5.398,
03/24/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,78.10,9.95,7.849,
03/22/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,118.19,9.95,11.878,
03/22/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,53.71,9.95,5.398,
03/22/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,78.10,9.95,7.849,
03/21/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,118.19,9.95,11.878,
03/21/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,53.71,9.95,5.398,
03/21/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,78.10,9.95,7.849,
03/20/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,163.47,9.94,16.446,
03/20/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,9.61,9.94,0.967,
03/20/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,76.92,9.94,7.738,
03/17/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,236.37,9.93,23.804,
03/17/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,107.42,9.93,10.818,
03/17/2017,DFA Short Duration Real Return Portfolio,DFAIX,Exchange Purchase,156.21,9.93,15.731,
03/31/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,32.29,10.68,3.023,
03/31/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,13.87,10.68,1.299,
03/31/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,21.12,10.68,1.978,
03/29/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,472.75,10.68,44.265,
03/29/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,214.84,10.68,20.116,
03/29/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,312.41,10.68,29.252,
03/28/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,945.48,10.66,88.694,
03/28/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,429.69,10.66,40.309,
03/28/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,624.83,10.66,58.614,
03/27/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,472.75,10.69,44.224,
03/27/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,214.84,10.69,20.097,
03/27/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,312.41,10.69,29.224,
03/24/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,472.75,10.67,44.306,
03/24/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,214.84,10.67,20.135,
03/24/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,312.41,10.67,29.279,
03/22/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,472.75,10.67,44.306,
03/22/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,214.84,10.67,20.135,
03/22/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,312.41,10.67,29.279,
03/21/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,472.75,10.66,44.348,
03/21/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,214.84,10.66,20.154,
03/21/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,312.41,10.66,29.307,
03/20/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,472.75,10.64,44.431,
03/20/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,214.84,10.64,20.192,
03/20/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,312.41,10.64,29.362,
03/17/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,472.75,10.62,44.515,
03/17/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,214.84,10.62,20.230,
03/17/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,312.41,10.62,29.417,
03/16/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,980.77,10.60,92.525,
03/16/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,57.70,10.60,5.443,
03/16/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,461.53,10.60,43.541,
03/15/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,945.49,10.61,89.113,
03/15/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,429.68,10.61,40.498,
03/15/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,624.83,10.61,58.891,
03/02/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,709.12,10.64,66.647,
03/02/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,322.26,10.64,30.288,
03/02/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,468.62,10.64,44.043,
02/28/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,21.89,10.71,2.044,
02/28/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,9.79,10.71,0.914,
02/28/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,14.57,10.71,1.360,
02/15/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,941.34,10.63,88.555,
02/15/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,433.73,10.63,40.802,
02/15/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,624.93,10.63,58.789,
02/14/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,587.85,10.65,55.197,
02/14/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,271.55,10.65,25.498,
02/14/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,390.60,10.65,36.676,
02/13/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,470.28,10.67,44.075,
02/13/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,217.24,10.67,20.360,
02/13/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,312.48,10.67,29.286,
02/10/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,117.57,10.68,11.008,
02/10/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,54.31,10.68,5.085,
02/10/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,78.12,10.68,7.315,
02/09/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,163.47,10.68,15.306,
02/09/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,9.61,10.68,0.900,
02/09/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,76.92,10.68,7.202,
02/01/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,163.46,10.64,15.363,
02/01/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,9.62,10.64,0.904,
02/01/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,76.92,10.64,7.229,
01/31/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,19.49,10.66,1.828,
01/31/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,8.91,10.66,0.836,
01/31/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Daily Accrual Dividend Reinvestment Incr,13.11,10.66,1.230,
01/25/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,472.65,10.62,44.506,
01/25/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,214.31,10.62,20.180,
01/25/2017,Vanguard Total Bond Mkt Index Admiral,VBTLX,Exchange Purchase,313.04,10.62,29.477,
03/31/2017,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.17,1.00,0.170,
03/31/2017,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
03/31/2017,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.08,1.00,0.080,
03/31/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,616.21,1.00,616.210,
03/31/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,36.25,1.00,36.250,
03/31/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,289.98,1.00,289.980,
03/20/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-163.47,1.00,-163.470,
03/20/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-9.61,1.00,-9.610,
03/20/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-76.92,1.00,-76.920,
03/16/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-980.77,1.00,-980.770,
03/16/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-57.70,1.00,-57.700,
03/16/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-461.53,1.00,-461.530,
03/15/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,616.21,1.00,616.210,
03/15/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,36.25,1.00,36.250,
03/15/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,289.98,1.00,289.980,
02/28/2017,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.33,1.00,0.330,
02/28/2017,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.02,1.00,0.020,
02/28/2017,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.15,1.00,0.150,
02/28/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,616.21,1.00,616.210,
02/28/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,36.25,1.00,36.250,
02/28/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,289.98,1.00,289.980,
02/27/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-616.21,1.00,-616.210,
02/27/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-36.25,1.00,-36.250,
02/27/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-289.98,1.00,-289.980,
02/15/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,616.21,1.00,616.210,
02/15/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,36.25,1.00,36.250,
02/15/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,289.98,1.00,289.980,
02/14/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-122.58,1.00,-122.580,
02/14/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-7.21,1.00,-7.210,
02/14/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-57.68,1.00,-57.680,
02/10/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-653.80,1.00,-653.800,
02/10/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-38.48,1.00,-38.480,
02/10/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-307.72,1.00,-307.720,
02/09/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-817.35,1.00,-817.350,
02/09/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-48.05,1.00,-48.050,
02/09/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-384.60,1.00,-384.600,
02/01/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-817.30,1.00,-817.300,
02/01/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-48.10,1.00,-48.100,
02/01/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-384.60,1.00,-384.600,
01/31/2017,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.04,1.00,0.040,
01/31/2017,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
01/31/2017,Ssga State Street US Gov Class P,GVMXX,Daily Accrual Dividend Reinvestment Incr,0.02,1.00,0.020,
01/31/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,2410.99,1.00,2410.990,
01/31/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,141.83,1.00,141.830,
01/31/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,1134.58,1.00,1134.580,
01/13/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-579.96,1.00,-579.960,
01/13/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-72.50,1.00,-72.500,
01/13/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-289.98,1.00,-289.980,
01/13/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,579.96,1.00,579.960,
01/13/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,72.50,1.00,72.500,
01/13/2017,Ssga State Street US Gov Class P,GVMXX,ACH Contribution,289.98,1.00,289.980,
01/04/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-424.13,1.00,-424.130,
01/04/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-28.29,1.00,-28.290,
01/04/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-113.11,1.00,-113.110,
01/03/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-937.50,1.00,-937.500,
01/03/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-62.50,1.00,-62.500,
01/03/2017,Ssga State Street US Gov Class P,GVMXX,Exchange Redemption,-250.00,1.00,-250.000,
